ID,Response
51069,0.16616911324494343
51070,0.011247290591568542
51071,0.11431421735813543
51072,0.025698020541948675
51073,0.03920263473865143
51074,0.3933906143597507
51075,0.004134286015039271
51076,0.05022274054529691
51077,0.5381900825549375
51078,0.33662128777272005
51079,0.30053645831323395
51080,0.5314494443747573
51081,0.06320331151095071
51082,0.5769993648891419
51083,0.3954794556159288
51084,0.36552296809490087
51085,0.327819201327565
51086,0.640167477135704
51087,0.40354944086153427
51088,0.007603450648766455
51089,0.0759702434484827
51090,0.0757272422502211
51091,0.09306705706748615
51092,0.009002584310414482
51093,0.21191039439574452
51094,0.04271279825854436
51095,0.025605355027838967
51096,0.5024881130073549
51097,0.015605430616635881
51098,0.44997448900495357
51099,0.5963801482647291
51100,0.11281238689086806
51101,0.5973433585786339
51102,0.07216937356768532
51103,0.3624768362236635
51104,0.0036048709349500285
51105,0.35751385673290703
51106,0.030213657892664465
51107,0.3502678514135103
51108,0.04030794983152478
51109,0.5359171078416802
51110,0.5204610035015597
51111,0.0409798394339189
51112,0.37929030731915314
51113,0.056617951431649
51114,0.053806556914999956
51115,0.31916936925863965
51116,0.042424431958284714
51117,0.06935011552447577
51118,0.3100813599247439
51119,0.1900092869650059
51120,0.4618611921118264
51121,0.005510386287311379
51122,0.09338151983915409
51123,0.11876829091816085
51124,0.054696406095553075
51125,0.0823522980064572
51126,0.1381995045967659
51127,0.12864200777316984
51128,0.19431429336081935
51129,0.04783159073823019
51130,0.48597055959321356
51131,0.3503755185721625
51132,0.09556957945046851
51133,0.5605806263626563
51134,0.07146584140376254
51135,0.6140634158873411
51136,0.24930419582456617
51137,0.1036431847308052
51138,0.3645374865491669
51139,0.6585402850773465
51140,0.5843704187794146
51141,0.2827514915220318
51142,0.04142998018076887
51143,0.008927115038108202
51144,0.46559335893964227
51145,0.09563804159899159
51146,0.09639953207545841
51147,0.40929472144480233
51148,0.061280136072278286
51149,0.02126617350622215
51150,0.5387630871837507
51151,0.08077043753631352
51152,0.05283467619342775
51153,0.6737525636279176
51154,0.1971707786206758
51155,0.09274707993522162
51156,0.0380902011703925
51157,0.3998641660067382
51158,0.4813718982849942
51159,0.36554203149205605
51160,0.05475685651270039
51161,0.40381068413373616
51162,0.6376130125885374
51163,0.35840660926676543
51164,0.18017382391500975
51165,0.06977962589789184
51166,0.04011487146604757
51167,0.5179426883550383
51168,0.056312053949214326
51169,0.03538067613051736
51170,0.5421531633392543
51171,0.031682274951378084
51172,0.09966008497581562
51173,0.023116120073731417
51174,0.09329714357624459
51175,0.710626647493759
51176,0.4085167035731301
51177,0.48227866486883336
51178,0.13508572674374186
51179,0.3514128997572763
51180,0.5889430400926463
51181,0.06598414393193298
51182,0.24755840109552435
51183,0.19892760664253653
51184,0.420232816243871
51185,0.48731883277623794
51186,0.332569000203806
51187,0.06519027076506193
51188,0.5586149889356127
51189,0.5473377073783796
51190,0.4197639044413187
51191,0.03868703365321349
51192,0.37133250019317354
51193,0.19111201952396367
51194,0.3903797184299357
51195,0.40233385834002944
51196,0.42899969757789475
51197,0.08152103959489385
51198,0.15749220671442668
51199,0.2569362889993735
51200,0.6067236582791491
51201,0.04582252498080983
51202,0.40046917831488155
51203,0.2834231216419788
51204,0.2904319972303407
51205,0.2194940799683513
51206,0.022883292836567072
51207,0.06964824870316287
51208,0.061117815365819325
51209,0.11878090541085058
51210,0.00882250650520119
51211,0.12830924956954246
51212,0.3522483538228873
51213,0.4004905544592542
51214,0.41827581972902633
51215,0.010512144899867527
51216,0.48116718610131065
51217,0.10061575168315623
51218,0.0362903837867383
51219,0.12003538406690178
51220,0.07357055438074331
51221,0.11785926295829284
51222,0.4724608163736689
51223,0.057406513344285766
51224,0.14887937509228913
51225,0.05371563255626512
51226,0.4222841878616497
51227,0.7056767892352963
51228,0.04802446698123816
51229,0.037725219991293114
51230,0.3439501231394314
51231,0.28402995509991513
51232,0.028858421745857774
51233,0.0653625134066733
51234,0.09617722936426445
51235,0.091790010858283
51236,0.028532596304855884
51237,0.0465314827179316
51238,0.0027267592866952878
51239,0.5085726985407609
51240,0.036000798808622905
51241,0.06972616683998369
51242,0.2712622320142774
51243,0.26492124439877013
51244,0.5668411663304407
51245,0.6615653444188636
51246,0.36922462806069845
51247,0.18733176315465186
51248,0.5687510891946355
51249,0.006609935591288629
51250,0.3295060558949836
51251,0.04729294334510638
51252,0.29100592912761025
51253,0.010350650816542408
51254,0.10681377388258147
51255,0.11944734632762137
51256,0.18374556113554721
51257,0.20415166184602335
51258,0.05642618184314571
51259,0.003297259634623052
51260,0.2877201947001834
51261,0.10985148614725933
51262,0.056941671277277256
51263,0.09502300716648145
51264,0.47081418198219405
51265,0.4493240491931767
51266,0.4591683907690926
51267,0.39414658434623956
51268,0.3295041991245154
51269,0.29830531395230636
51270,0.05900381125386467
51271,0.1599895242310232
51272,0.5043771394078964
51273,0.4867089879939534
51274,0.38082324403851875
51275,0.12487560382062866
51276,0.1278279537859408
51277,0.03730268490173147
51278,0.5610181301479817
51279,0.4243371344255237
51280,0.03540421665881113
51281,0.20980288323034
51282,0.5699907698280071
51283,0.02190789280256334
51284,0.4340578410699384
51285,0.012662467497617461
51286,0.27949960304094834
51287,0.08029689614819319
51288,0.06247622186463745
51289,0.3551935878007978
51290,0.03336564639352601
51291,0.005428654880541449
51292,0.31166873954148333
51293,0.4019574894487694
51294,0.026705634778296804
51295,0.3352427480071828
51296,0.4572200548738143
51297,0.036907637146230486
51298,0.05803576410216469
51299,0.00814773238831875
51300,0.13445094615908182
51301,0.25286223581279355
51302,0.5306027375775153
51303,0.2327608321934071
51304,0.37773665867697415
51305,0.09155463200714548
51306,0.415419876367301
51307,0.4953288428262979
51308,0.3234837763540101
51309,0.4069938303231792
51310,0.1802888624173056
51311,0.2734596598860035
51312,0.3032811172250525
51313,0.45291562813800956
51314,0.16887638571959673
51315,0.6748670126794483
51316,0.1706973121387026
51317,0.396612557347214
51318,0.4989726289660804
51319,0.09107547278655172
51320,0.14757494245139613
51321,0.08673191225238994
51322,0.21127208350428073
51323,0.15476819558773447
51324,0.037385623737587415
51325,0.25910539079388795
51326,0.31354722473616486
51327,0.05084214430507077
51328,0.30898837076605107
51329,0.7027731752139607
51330,0.05007493462475782
51331,0.086881402207803
51332,0.4154855801047473
51333,0.6798225189421342
51334,0.04488375083392542
51335,0.5289602735263722
51336,0.2033363674003796
51337,0.05427191858735156
51338,0.02227995965275657
51339,0.05959238874225705
51340,0.10841378247074479
51341,0.38509343408510016
51342,0.10749622549265896
51343,0.06808686139449004
51344,0.11451204733490011
51345,0.038673642675355106
51346,0.48480622408652485
51347,0.037888614047241614
51348,0.12156273471754664
51349,0.41848236563777685
51350,0.2834781869785815
51351,0.00322205112670418
51352,0.09592821514966865
51353,0.06329663072341193
51354,0.033925261128577876
51355,0.2006774508931309
51356,0.548141513040144
51357,0.0885975622783491
51358,0.03090209618765871
51359,0.3787395463335662
51360,0.08006086392555568
51361,0.593630032922175
51362,0.06922351187383624
51363,0.2573033271548244
51364,0.5255140346620318
51365,0.10941062757360781
51366,0.4550196059330902
51367,0.6128261363149049
51368,0.2470880344068353
51369,0.48574036166386014
51370,0.027179510798622946
51371,0.18326130492556456
51372,0.12006510354668692
51373,0.44121528648579056
51374,0.6149391027526806
51375,0.1613731825245865
51376,0.43055879193736213
51377,0.24155082488170201
51378,0.6220097018503683
51379,0.4643883339462806
51380,0.7343827425239351
51381,0.018913658063484058
51382,0.039876719409911256
51383,0.3803950960044241
51384,0.16327445653775977
51385,0.73111888355113
51386,0.4520788661975258
51387,0.048283906426821684
51388,0.014118274365239011
51389,0.568513408000658
51390,0.29910155446130293
51391,0.0639265235232669
51392,0.5293575069793917
51393,0.43847665554779536
51394,0.03554599470317013
51395,0.11624446836581419
51396,0.37681620092880586
51397,0.4781357250881737
51398,0.15204356871261565
51399,0.04894641399372388
51400,0.37435731128996924
51401,0.07054588996711152
51402,0.03700208127420396
51403,0.42308445321840443
51404,0.23964942383045565
51405,0.11469787926690263
51406,0.04533424599542592
51407,0.12192301203442313
51408,0.21979896439082838
51409,0.1480656630175842
51410,0.09644731094402043
51411,0.3716570549919895
51412,0.5532275783524672
51413,0.5774720033176038
51414,0.15791020090262786
51415,0.32034317080551766
51416,0.05959207426550062
51417,0.3685230690392725
51418,0.052121064830353656
51419,0.18720999179706418
51420,0.4268224920765134
51421,0.011506035512174845
51422,0.2595957235924992
51423,0.051734474220706816
51424,0.10077482740316356
51425,0.5112290289610756
51426,0.5013206417117225
51427,0.38788927613348545
51428,0.17993388909393196
51429,0.41786958144357705
51430,0.6912048230882569
51431,0.41942556121790675
51432,0.10841126659032445
51433,0.3806580686613446
51434,0.04975521561374307
51435,0.2584532786765821
51436,0.03206655766575405
51437,0.14805974341334244
51438,0.017805858301061312
51439,0.5784700357259905
51440,0.03530196876869819
51441,0.16778232438480656
51442,0.555238481912176
51443,0.5566970464922188
51444,0.6815778167999761
51445,0.3128004174617819
51446,0.10664678616127996
51447,0.04313618571578752
51448,0.33197070586388266
51449,0.23596559337682824
51450,0.25822802755306845
51451,0.567691080764849
51452,0.005293874135915012
51453,0.27704410169393645
51454,0.04070106894258567
51455,0.004898238570143968
51456,0.029361523580942652
51457,0.05315429099651758
51458,0.5269110648357709
51459,0.5320181668102207
51460,0.17575603326746722
51461,0.268157516782473
51462,0.14038750545323148
51463,0.2831139133598602
51464,0.59430071674011
51465,0.38231039051697135
51466,0.10196847934103612
51467,0.08216039168132744
51468,0.003050780977972902
51469,0.08203548116413813
51470,0.07783913396670246
51471,0.45399400809650203
51472,0.44114212185601687
51473,0.4479032461019559
51474,0.04427646213649823
51475,0.0914953382704871
51476,0.015198397907071268
51477,0.11722586575023684
51478,0.3181675652662942
51479,0.07170726996739876
51480,0.13176560252891759
51481,0.2937404192955776
51482,0.060660327474181486
51483,0.056688264005194056
51484,0.5444995358316298
51485,0.34096061946821116
51486,0.12970104186707668
51487,0.5724020508451557
51488,0.2915538044365701
51489,0.5595155577041567
51490,0.2526524615472301
51491,0.2879146585960094
51492,0.08966286499442525
51493,0.23313365569687117
51494,0.3282670084344602
51495,0.3829402831190801
51496,0.09786344646165056
51497,0.4184738049905474
51498,0.08619589584762595
51499,0.15486673463901218
51500,0.6249266399802962
51501,0.06739894412422841
51502,0.04941658705947839
51503,0.07502178667050642
51504,0.5043556274885033
51505,0.43579197562521427
51506,0.5678133349369429
51507,0.3604370192372027
51508,0.1450006754360164
51509,0.4581398124490102
51510,0.43342351011686014
51511,0.5435247598393489
51512,0.1361583145259501
51513,0.014925019193543483
51514,0.4006350474885236
51515,0.35556936387595334
51516,0.07977030591120142
51517,0.060913859891536866
51518,0.023672902410521193
51519,0.12183468020019948
51520,0.14404619170412017
51521,0.14543152865268605
51522,0.1511115399512267
51523,0.5274560704681817
51524,0.5492507388829831
51525,0.16550609318238774
51526,0.31106128319541915
51527,0.11562575813923251
51528,0.11202094556633478
51529,0.038445449598824184
51530,0.14084172616782822
51531,0.1646582635427814
51532,0.25513590149295645
51533,0.06446187928410453
51534,0.0455562041460617
51535,0.5011799679477709
51536,0.4904828027388889
51537,0.5840802729865123
51538,0.2865075746448201
51539,0.06825714820219275
51540,0.06459267882107811
51541,0.45188550587424464
51542,0.2525953551409063
51543,0.504947543187714
51544,0.2389181098408089
51545,0.3271671932730464
51546,0.16244393459429177
51547,0.4194572068965088
51548,0.1389493053758115
51549,0.1622753092749882
51550,0.6148336546842894
51551,0.09787016475199606
51552,0.08575640407733996
51553,0.16919350747323078
51554,0.06540609960620482
51555,0.6135359363312942
51556,0.5922115208885644
51557,0.016950735854843402
51558,0.1067739871654939
51559,0.3094820040263124
51560,0.4940380499713356
51561,0.3843290818330059
51562,0.3544042379348106
51563,0.3044465728411707
51564,0.07882352059996242
51565,0.3860767385987721
51566,0.7255148303209163
51567,0.13983916224685036
51568,0.05162683823409776
51569,0.11554434244528099
51570,0.04369701846888805
51571,0.28854486145954117
51572,0.6858504515513465
51573,0.3489153296106354
51574,0.11706484359522186
51575,0.1315678931748718
51576,0.2690849152413059
51577,0.5713839590835241
51578,0.06967889970071667
51579,0.02700483986697427
51580,0.6803411321479736
51581,0.387576620648745
51582,0.055425594915131826
51583,0.08244643467467234
51584,0.13806593259486052
51585,0.03738339060670759
51586,0.14105292950915266
51587,0.44085511465090804
51588,0.43506403630879764
51589,0.14768101146206547
51590,0.08170130982832415
51591,0.6160940432956009
51592,0.1055807957588286
51593,0.02853485758328175
51594,0.43498353907960075
51595,0.46833233517534084
51596,0.23732506721152308
51597,0.41612022987728464
51598,0.4942011912995127
51599,0.2661823757587148
51600,0.1549233717996126
51601,0.11213827127856538
51602,0.22804613617359742
51603,0.08315078452740662
51604,0.5495804052979913
51605,0.4716823436225876
51606,0.29388275500381134
51607,0.13103358639492427
51608,0.4198446158252186
51609,0.005705368719231397
51610,0.5121198643120619
51611,0.04734977183637362
51612,0.6994508193110527
51613,0.055784274818485385
51614,0.06277401010934855
51615,0.1278686669564276
51616,0.417571704852247
51617,0.10644569323499105
51618,0.2031409836895362
51619,0.36708712628844536
51620,0.29747677446229165
51621,0.09965138314872975
51622,0.06755408812494448
51623,0.5306320222059777
51624,0.24827608732345335
51625,0.02240961414559066
51626,0.16550107559775998
51627,0.582647805748304
51628,0.3024726718983556
51629,0.12689043134125125
51630,0.18891434808621063
51631,0.07922175756895472
51632,0.4249879236556803
51633,0.351433193609619
51634,0.3345607963153365
51635,0.050936800007458406
51636,0.473788285129212
51637,0.48996842035862814
51638,0.5951462973438619
51639,0.5067212734169414
51640,0.09735871132185069
51641,0.13513733428712446
51642,0.40143225100765983
51643,0.49042692324443776
51644,0.4483611430055291
51645,0.33295477157844694
51646,0.40268980118176956
51647,0.04524942453651524
51648,0.05200551221588937
51649,0.37564188241826524
51650,0.044700348499053646
51651,0.08012231993815272
51652,0.2341678068901065
51653,0.5795481101643297
51654,0.5809725840311489
51655,0.47326568212349474
51656,0.19036930376411304
51657,0.1119391128829187
51658,0.1391367087503137
51659,0.009440356272526684
51660,0.12785402642913493
51661,0.06512623439754474
51662,0.5233597523307492
51663,0.08060607181120646
51664,0.6374272492012176
51665,0.47294660011358935
51666,0.34945000893471573
51667,0.1124203212507232
51668,0.007770400105560653
51669,0.38152435577652866
51670,0.02992034855522191
51671,0.3461358972983569
51672,0.5566143691951463
51673,0.224954875694256
51674,0.0662042634845222
51675,0.04584438959586545
51676,0.5243989643188433
51677,0.01829917998886755
51678,0.06653135814263124
51679,0.003432994651511007
51680,0.5760434076409853
51681,0.03501117207207301
51682,0.05350478755916208
51683,0.26619009257457676
51684,0.15228289004121545
51685,0.4454022820998995
51686,0.5302276269968972
51687,0.562162194198301
51688,0.12154825256414693
51689,0.5288002016722447
51690,0.09195587529779986
51691,0.19302404737605042
51692,0.34100250941047955
51693,0.5022111505309063
51694,0.646173920297173
51695,0.4362820788953787
51696,0.29469726672026725
51697,0.5020300386468212
51698,0.08811826225094076
51699,0.10957174304158063
51700,0.059175672583711855
51701,0.1036000266113724
51702,0.6535965986925648
51703,0.42075766554829125
51704,0.3388886344377829
51705,0.04879140950960988
51706,0.5663831049794403
51707,0.10792021781772614
51708,0.021535964730396255
51709,0.018805932498813873
51710,0.03226526239793194
51711,0.24486706844785988
51712,0.059641039774139225
51713,0.08488583612010547
51714,0.08158455820921115
51715,0.5799040263249251
51716,0.5617838504844257
51717,0.1958421011067835
51718,0.2863265532089582
51719,0.4317489296086808
51720,0.33146882783341497
51721,0.08608011421304436
51722,0.1670876321942431
51723,0.05417816222889175
51724,0.02746235319622088
51725,0.02293641816388336
51726,0.03526282461326099
51727,0.16776158813133699
51728,0.29909303100434126
51729,0.1749688692160551
51730,0.13173083759479828
51731,0.07365355508432679
51732,0.05643053759082162
51733,0.3003540886239469
51734,0.6360864086842558
51735,0.172351313353267
51736,0.1047109192239451
51737,0.11106195864871433
51738,0.3745756459007488
51739,0.7262812996465287
51740,0.21177122183950892
51741,0.07254744368143376
51742,0.6998800421829707
51743,0.6134586874239076
51744,0.044425997368741914
51745,0.5923369467421368
51746,0.21906876071990233
51747,0.03525664229489387
51748,0.0909017680018349
51749,0.11196214148470143
51750,0.5651056277386196
51751,0.0044636509845183145
51752,0.39619021107773333
51753,0.312680757982125
51754,0.4953316874738844
51755,0.015588859851945823
51756,0.03560102051266368
51757,0.22114089635635817
51758,0.052298863018321325
51759,0.49237746729454535
51760,0.3360918290221033
51761,0.3299311588349086
51762,0.6455024894244072
51763,0.35002033251454856
51764,0.13482892768689397
51765,0.11760382056131578
51766,0.25379554958645134
51767,0.5250313122720385
51768,0.1934317580649254
51769,0.09701850737131547
51770,0.04453717937877414
51771,0.15694163927579113
51772,0.680746325719044
51773,0.13868788616985164
51774,0.4638334322593137
51775,0.07515853697110601
51776,0.04505374089640632
51777,0.14117433044428532
51778,0.056266157516782475
51779,0.4007657691147872
51780,0.4933466099897807
51781,0.33572394363745856
51782,0.05853456459119601
51783,0.3944724569305393
51784,0.09003837540162231
51785,0.13774506834675113
51786,0.0813855877856066
51787,0.13123282890494115
51788,0.39934485461936614
51789,0.42755558990478426
51790,0.08608073010430087
51791,0.36867420200431666
51792,0.003833953994293789
51793,0.427563800233493
51794,0.03738901837288664
51795,0.09314751621761501
51796,0.08460884850989378
51797,0.24772636220450864
51798,0.5228638935180344
51799,0.5232998353493732
51800,0.10789858249994344
51801,0.020777098169425204
51802,0.2565466454782273
51803,0.47838112369864355
51804,0.05321735891060714
51805,0.0977799848221663
51806,0.3350196399650498
51807,0.06284902401783099
51808,0.07306686456648663
51809,0.10677434324820416
51810,0.13206451027047697
51811,0.1044630198379942
51812,0.13412384414255898
51813,0.6243743715576929
51814,0.5407296730682521
51815,0.050614641495591424
51816,0.07443417916347395
51817,0.3820066921497556
51818,0.004319192591474699
51819,0.539086297825683
51820,0.4194311711237318
51821,0.36081947531738995
51822,0.09872340658907634
51823,0.19030790624063892
51824,0.009493024104216917
51825,0.5634193634194189
51826,0.5443272293362487
51827,0.07658642747918239
51828,0.01779124000312065
51829,0.42378941571965506
51830,0.005562245398337055
51831,0.058163945034035956
51832,0.08702881205196171
51833,0.5689842812265185
51834,0.12831311970736622
51835,0.12359013590987616
51836,0.09695375887280713
51837,0.02091611198181365
51838,0.1496360454617109
51839,0.2620440268102155
51840,0.4981653023746768
51841,0.45138304866237855
51842,0.056932387876163226
51843,0.530657949840476
51844,0.49504644032303213
51845,0.021218381504979168
51846,0.1538248790377483
51847,0.06474956508085651
51848,0.6247469875536094
51849,0.18455139946833427
51850,0.05651801238702595
51851,0.5157284894567034
51852,0.012122269272536417
51853,0.6027730797769731
51854,0.06499492966777569
51855,0.11938111121430814
51856,0.4137435075760181
51857,0.021603166081620013
51858,0.7232244729642873
51859,0.0554570270858043
51860,0.4959836549341433
51861,0.06686729210059306
51862,0.30796709355549456
51863,0.13143744327767717
51864,0.5281358043878488
51865,0.10275098227504839
51866,0.5113908757296469
51867,0.2275856618294194
51868,0.289465815117893
51869,0.028879875547261416
51870,0.08244902131200531
51871,0.06164104069584888
51872,0.5816483377554792
51873,0.13806501020640136
51874,0.045558290844724854
51875,0.53576187734948
51876,0.14565491307674028
51877,0.45266814925446963
51878,0.20108732621810302
51879,0.3051972732628754
51880,0.12166810516182036
51881,0.6253311572861752
51882,0.30895735561910237
51883,0.11226269391187632
51884,0.27727848807942607
51885,0.12272612579445999
51886,0.07553841888697752
51887,0.04723954054170681
51888,0.6418901905898536
51889,0.2093489195092445
51890,0.6201840478524742
51891,0.36624232596654555
51892,0.20098199747915388
51893,0.03435215052414071
51894,0.6363244014220244
51895,0.17402974345899394
51896,0.1481258023879397
51897,0.34738876110183475
51898,0.05862406682412396
51899,0.04758721764353582
51900,0.19983873353823534
51901,0.07184513225086096
51902,0.04895820974619583
51903,0.41528419099818514
51904,0.07919572291631294
51905,0.7257640068004093
51906,0.15161534934761664
51907,0.09238666670849599
51908,0.4440184111682458
51909,0.07497084735134364
51910,0.473370942433409
51911,0.03383340939199986
51912,0.022594632312436958
51913,0.037968956878072994
51914,0.06678477967178757
51915,0.17317739354661127
51916,0.04583273133374037
51917,0.3355604166732115
51918,0.0460111156219461
51919,0.059954784611795
51920,0.5551380502741556
51921,0.09432356129348347
51922,0.025088647408062225
51923,0.0384365513942624
51924,0.05370669506932994
51925,0.10188024081133329
51926,0.10977539164325831
51927,0.48721115960554745
51928,0.2946157024978154
51929,0.2802983765936579
51930,0.2641140201085993
51931,0.35140734624723696
51932,0.47791479208383425
51933,0.05347652714370119
51934,0.37068362367140273
51935,0.0814402018168799
51936,0.2205600736039674
51937,0.3257121407907082
51938,0.11755607217808363
51939,0.5609739022139586
51940,0.29967436708360656
51941,0.07066824040508861
51942,0.588129100911171
51943,0.051313740843997466
51944,0.3147904645584431
51945,0.3513352635199926
51946,0.012356938634934674
51947,0.7231589860504966
51948,0.43687958944596106
51949,0.21439552505943527
51950,0.00443187205045429
51951,0.4015996003900267
51952,0.11206338517690172
51953,0.48348212214433733
51954,0.3906176812522928
51955,0.23681582417637836
51956,0.5794805424749594
51957,0.39577793080822
51958,0.5789812580764175
51959,0.23142410299720698
51960,0.005154880420850476
51961,0.25015326569963325
51962,0.6973194561983375
51963,0.03564899121598434
51964,0.10488028233069734
51965,0.019344172183980504
51966,0.47091537544461154
51967,0.17712586928065033
51968,0.46452029810356227
51969,0.4400462150648671
51970,0.08564911552559794
51971,0.0633615547261607
51972,0.4919486183278403
51973,0.14356207647286776
51974,0.41380011008181716
51975,0.05566970093433399
51976,0.05615287660838474
51977,0.06393001917213599
51978,0.5232168794076656
51979,0.4795253162620033
51980,0.4379314080564316
51981,0.4878530406923821
51982,0.07663806696529984
51983,0.5542156720609096
51984,0.08895314240637338
51985,0.01281086218091588
51986,0.13335085183224105
51987,0.08665183965817845
51988,0.5027519565062433
51989,0.040169778413139914
51990,0.07915544986666147
51991,0.1412152933905245
51992,0.199384248401873
51993,0.710828750216541
51994,0.036794139374616126
51995,0.41102675295030133
51996,0.1305674608919579
51997,0.5217849907065581
51998,0.044560298789158445
51999,0.0710052233479103
52000,0.06695718972640571
52001,0.032506628709715955
52002,0.42571485861563135
52003,0.42437374119319116
52004,0.3209114334235513
52005,0.6439547809021391
52006,0.32264347961650786
52007,0.10795840603537883
52008,0.032123145703274424
52009,0.5098134456951066
52010,0.11668517832004109
52011,0.41238142867041855
52012,0.6225458429721314
52013,0.32559223440408686
52014,0.03316550288120914
52015,0.04139315137073507
52016,0.3851319689878241
52017,0.06820931745537247
52018,0.4632619192988752
52019,0.03907392849474319
52020,0.26909182293142175
52021,0.10308989819175153
52022,0.45094182478632383
52023,0.03175531023542576
52024,0.3289625446419851
52025,0.11323593622176253
52026,0.39442070707822946
52027,0.04052828128376839
52028,0.5096618274856402
52029,0.3378732798033234
52030,0.22704902746529543
52031,0.05643737066361786
52032,0.26951972238428595
52033,0.31957839133326754
52034,0.2996249173853822
52035,0.5531327864431682
52036,0.4166167653021162
52037,0.06506197580098137
52038,0.004015234380408547
52039,0.2318751261898186
52040,0.08265154291544981
52041,0.5378129863775444
52042,0.5034279420477408
52043,0.027718569400786666
52044,0.4932635904795017
52045,0.6062459750784971
52046,0.5636956709383817
52047,0.3749868707329902
52048,0.33225379743808475
52049,0.2678956656425456
52050,0.46589245391955797
52051,0.2040949941365869
